Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Label
2026-06-20 08:56:08,192.168.1.221,10.110.11.230,17014,997,6,35755,2,3,489,35,14655.293,139.8406,104.8,31.8757,3,6,6,0,1,PortScan
2026-06-20 10:43:40,192.168.2.92,142.122.183.160,23893,6667,6,1202562,132,208,70325,30600,83924.9868,282.7297,296.8382,125.5092,2,7,3,13,96,Bot
2026-06-20 11:59:56,192.168.0.96,27.40.146.247,27267,443,6,163088,202,14,316933,20159,2066933.1894,1324.4383,1560.6111,723.2826,2,41,1,15,1,DDoS
2026-06-20 13:22:23,192.168.2.121,167.54.65.228,53273,110,17,849096,71,3,14285,823,17793.0411,87.1515,204.1622,67.9216,1,1,1,1,8,BENIGN
2026-06-20 13:31:04,192.168.3.154,62.141.187.112,20459,25,17,895162,64,70,24660,11621,40530.094,149.6936,270.7537,97.2677,2,2,0,1,13,BENIGN
2026-06-20 10:06:33,192.168.3.116,167.164.248.124,56500,22,6,268750,13,24,23562,22963,173116.2791,137.6744,1257.4324,437.107,1,0,0,2,4,BENIGN
2026-06-20 13:12:28,192.168.2.79,92.250.132.101,46046,6667,6,6477772,160,181,109150,125950,36293.3428,52.6416,689.4428,213.0001,0,13,1,28,167,Bot
2026-06-20 15:59:16,192.168.0.246,113.254.172.80,4307,53,6,1653091,47,56,17690,3161,12613.3407,62.3075,202.4369,62.4645,1,3,1,1,14,BENIGN
2026-06-20 12:54:36,192.168.0.198,34.140.215.224,3091,22,6,696838,74,61,18270,27128,65148.5711,193.7323,336.2815,143.8071,2,1,1,1,11,BENIGN
2026-06-20 13:30:36,192.168.2.28,103.82.33.39,18876,71,6,55882,5,0,426,155,10396.9078,89.4742,116.2,28.9732,1,6,6,1,4,PortScan
2026-06-20 12:57:09,192.168.1.143,194.186.240.9,57343,443,6,1868327,161,41,137692,179120,169569.8879,108.1181,1568.3762,450.7064,2,19,4,10,12,Bot
2026-06-20 14:52:52,192.168.3.15,129.130.151.14,43178,443,17,1265324,74,52,18751,28930,37682.8385,99.5792,378.4206,124.7299,0,2,1,1,10,BENIGN
2026-06-20 13:32:54,192.168.3.231,57.79.118.121,59195,110,17,491312,5,5,18623,2156,42292.8811,20.3537,2077.9,1092.3254,0,3,1,1,4,BENIGN
2026-06-20 11:44:02,192.168.3.95,17.85.88.253,55945,443,6,159360,31,41,3467,28196,198688.504,451.8072,439.7639,117.513,0,2,1,0,12,BENIGN
2026-06-20 10:14:49,192.168.0.149,193.226.35.235,16931,80,6,119005,152,21,541008,11332,4641317.5917,1453.7204,3192.7168,1523.3466,1,126,3,3,42,DDoS
2026-06-20 15:18:53,192.168.1.224,34.220.215.232,3476,443,17,88208,408,9,599633,13507,6951070.1977,4727.4624,1470.3597,573.5731,0,33,0,12,20,DDoS
2026-06-20 10:24:17,192.168.0.193,73.231.153.161,11755,993,6,684104,55,34,14793,4034,27520.6694,130.0972,211.5393,77.1837,0,0,0,1,15,BENIGN
2026-06-20 08:40:18,192.168.2.239,176.135.124.225,48618,8080,6,214820,209,71,663536,25104,3205660.553,1303.4168,2459.4286,897.8866,1,90,4,33,38,DoS Hulk
2026-06-20 14:11:09,192.168.1.13,44.197.247.111,10567,25,6,1512612,63,36,19141,25074,29230.8933,65.4497,446.6162,109.3031,2,0,1,1,11,BENIGN
2026-06-20 10:52:29,192.168.2.125,53.114.213.221,40937,443,6,1293813,11,35,4473,29356,26146.7461,35.5538,735.413,229.9813,2,1,0,3,8,BENIGN
2026-06-20 10:39:46,192.168.2.250,25.74.105.137,21408,21,6,537677,27,42,18433,35282,99901.9858,128.3298,778.4783,259.7315,1,16,9,17,58,FTP-Patator
2026-06-20 09:33:31,192.168.2.129,99.203.24.190,23080,143,6,378708,6,58,13492,14310,73412.7613,168.9956,434.4062,201.1496,0,2,1,1,1,BENIGN
2026-06-20 15:12:01,192.168.3.204,33.98.214.161,2006,976,6,14805,1,2,361,59,28368.7943,202.6342,140.0,67.1535,0,5,5,0,2,PortScan
2026-06-20 12:16:05,192.168.1.126,42.57.176.146,53101,876,17,4125,6,3,374,94,113454.5455,2181.8182,52.0,20.2194,0,3,4,0,4,PortScan
2026-06-20 10:36:00,192.168.0.53,151.121.28.137,21217,826,17,52059,1,0,204,220,8144.6052,19.209,424.0,70.9843,3,10,3,1,3,PortScan
2026-06-20 13:26:22,192.168.1.172,80.16.186.4,22812,21,6,70501,47,61,17210,10689,395724.8833,1531.8932,258.3241,120.7763,1,23,9,5,37,FTP-Patator
2026-06-20 10:28:36,192.168.3.219,56.148.19.152,30403,80,6,38780,100,0,832734,19984,21988602.3724,2578.6488,8527.18,1550.1726,1,128,0,5,68,DDoS
2026-06-20 08:50:20,192.168.2.119,138.140.170.28,65222,25,6,1379459,5,59,13558,8267,15821.4198,46.395,341.0156,100.9805,0,0,1,0,10,BENIGN
2026-06-20 12:02:30,192.168.2.217,38.101.122.55,59674,8080,6,457197,176,46,562915,42436,1324048.4955,485.5675,2726.8063,993.9745,4,55,3,5,10,DoS Hulk
2026-06-20 15:07:02,192.168.3.146,119.211.43.42,6542,993,17,1668027,60,51,16073,5801,13113.6966,66.5457,197.0631,69.0138,2,1,0,3,13,BENIGN
2026-06-20 14:30:04,192.168.2.45,189.66.155.68,1229,53,17,889377,29,52,5841,6241,13584.7903,91.075,149.1605,54.9058,0,3,0,2,8,BENIGN
2026-06-20 10:31:28,192.168.2.54,168.17.11.49,16413,25,6,1938288,9,4,2304,8866,5762.8175,6.7069,859.2308,377.5758,1,2,1,2,7,BENIGN
2026-06-20 10:30:50,192.168.0.248,155.149.60.121,59964,848,6,40744,2,2,514,39,13572.5506,98.174,138.25,45.0346,0,7,3,0,2,PortScan
2026-06-20 15:59:04,192.168.0.98,170.89.219.45,4394,443,6,62726,528,19,245659,20880,4249258.6806,8720.4668,487.2742,212.2581,2,53,1,15,3,DDoS
2026-06-20 08:40:13,192.168.0.208,37.200.129.18,57145,993,6,1125262,76,10,7604,14885,19985.5678,76.4266,261.5,96.4118,2,3,1,3,12,BENIGN
2026-06-20 09:46:27,192.168.1.66,133.2.206.181,44425,53,6,680740,39,16,7011,6194,19398.0081,80.7944,240.0909,124.6898,1,3,0,3,7,BENIGN
2026-06-20 09:39:03,192.168.1.122,99.63.199.215,34995,774,6,56652,8,3,535,9,9602.4853,194.1679,49.4545,14.2664,2,5,3,1,4,PortScan
2026-06-20 15:32:05,192.168.0.79,62.193.61.24,25643,6667,6,4362003,60,156,70167,192219,60152.6409,49.5185,1214.75,502.4076,2,20,0,26,73,Bot
2026-06-20 13:01:15,192.168.1.252,73.155.85.57,20538,80,17,61196,497,45,647612,25561,11000277.7959,8856.788,1242.0166,529.6345,0,34,5,14,51,DoS Hulk
2026-06-20 15:17:15,192.168.0.78,145.122.204.229,47173,143,6,1303541,23,8,7757,11028,14410.7473,23.7814,605.9677,154.0354,1,2,1,1,9,BENIGN
2026-06-20 12:10:28,192.168.3.17,105.36.145.149,38701,443,17,590609,65,4,19523,29792,83498.5583,116.8286,714.7101,268.9794,1,1,0,0,9,BENIGN
2026-06-20 12:46:21,192.168.2.163,220.19.214.55,59642,443,6,148621,27,16,22587,24058,313852.0128,289.3265,1084.7674,299.9218,1,0,0,2,4,BENIGN
